67.335	69.415	1.305
25.994	53.355	79.549
87.682	30.094	39.368
40.211	27.083	51.69
89.572	86.604	55.727
15.285	83.332	20.833
86.383	87.175	7.166
25.176	58.966	44.15
36.149	17.951	49.352
15.832	88.472	3.746
77.607	82.177	1.302
73.668	37.136	70.169
2.78	69.132	64.379
16.238	72.667	16.389
72.605	80.862	80.988
2.631	79.547	73.627
51.363	69.702	48.594
13.791	56.084	72.023
49.391	47.782	40.585
85.452	10.843	65.524
26.058	87.079	89.344
6.202	77.283	27.082
19.578	55.766	16.043
53.381	78.799	88.099
3.807	76.169	22.962
71.545	74.189	81.005
65.481	78.083	4.765
47.88	73.083	19.798
9.605	44.819	75.943
37.044	88.428	61.869
15.211	76.783	17.01
86.512	85.124	50.893
59.045	65.042	85.905
72.756	89.722	9.473
35.405	18.002	45.823
18.713	84.989	28.554
89.497	77.235	9.66
37.377	79.143	30.881
16.406	74.2	18.535
30.175	86.248	45.172
43.373	61.83	62.932
23.487	73.17	85.767
25.437	67.427	57.894
38.838	81.91	87.748
0.467	23.824	37.05
44.955	29.489	13.409
17.796	78.877	17.958
29.211	87.126	79.346
36.344	81.67	78.774
29.04	15.593	63.846
77.659	87.289	66.89
11.775	85.275	49.742
47.971	77.357	6.946
49.182	37.694	33.226
9.833	87.672	19.96
36.926	44.96	39.846
48.965	31.043	72.597
83.144	71.738	12.89
0.926	17.144	48.352
1.115	76.286	79.714
48.017	26.015	43.027
60.712	62.591	52.448
22.264	83.594	9.182
68.139	65.556	25.148
48.979	76.04	28.675
59.224	45.7	60.322
27.686	80.621	33.169
49.226	41.577	25.401
60.138	80.686	62.185
51.813	81.631	83.691
65.893	5.992	67.87
54.326	60.785	40.623
67.477	85.328	8.608
24	62.206	54.609
34.756	83.302	89.835
81.667	30.534	56.565
49.517	11.414	56.518
60.155	74.434	9.427
12.58	63.002	16.225
43.362	16.049	8.896
16.862	7.746	38.448
56.916	10.721	61.981
23.72	73.223	71.323
25.832	69.396	82.296
51.953	76.858	33.836
70.839	26.269	27.832
67.683	44.004	50.264
33.174	83.719	6.199
47.333	70.9	66.664
69.496	4.103	52.159
49.462	67.837	45.985
86.127	43.06	5.073
44.894	82.318	87.654
75.544	73.216	89.824
29.785	66.532	38.777
39.546	71.314	19.51
30.947	68.988	0.179
19.04	38.569	44.169
80.01	66.572	51.173
45.916	78.308	78.838
13.412	43.772	62.237
55.994	4.823	89.995
83.996	35.165	8.984
76.904	67.567	68.609
29.389	89.073	6.76
28.944	76.463	56.411
35.045	71.508	83.905
67.755	5.298	20.595
41.881	83.201	31.99
84.957	88.83	84.803
84.628	52.793	44.194
65.214	87.194	29.112
19.762	89.115	14.167
31.26	30.86	70.045
2.285	19.513	39.629
57.375	78.598	29.892
25.571	79.495	20.847
2.942	11.753	30.035
19.672	86.996	23.874
50.489	52.01	56.955
71.361	32.289	21.866
65.964	62.486	26.113
58.46	84.845	83.111
19.386	41.23	48.528
69.392	87.161	18.993
49.245	88.529	12.951
36.948	81.058	66.582
34.19	80.821	32.405
74.393	26.202	63.239
42.318	70.983	37.86
40.623	72.535	29.914
49.673	32.178	69.189
34.608	70.72	39.327
41.156	60.09	7.02
7.015	86.522	20.438
26.308	87.924	0.31
81.744	40.241	78.036
44.636	55.12	36.723
75.948	62.214	59.13
29.557	80.392	89.275
48.212	41.065	74.41
69.727	14.751	12.714
77.777	47.718	33.938
69.908	84.476	83.68
76.247	34.762	70.4
58.413	38.127	57.949
56.636	64.375	73.589
52.61	54.847	40.357
49.102	83.36	0.992
22.72	69.577	41.596
17.754	82.858	11.937
48.317	83.284	74.498
46.669	16.231	75.066
3.958	79.563	60.061
86.391	31.598	38.379
69.675	80.541	78.011
230.72	78.854	72.787
212.8	81.529	14.931
214.01	57.882	51.407
262.69	73.985	24.561
265.46	81.861	81.461
213.1	33.417	3.159
204.47	10.589	26.802
269.52	55.069	4.546
246.88	71.696	84.696
193	89.907	5.491
269.57	62.778	89.821
236.26	84.584	39.395
246.41	56.28	81.458
195.65	83.768	78.214
186.89	50.135	73.8
185.92	38.282	47.212
266.05	85.856	78.807
206.13	23.077	49.605
243.71	84.225	56.076
246.9	17.877	55.079
209.69	86.795	57.529
256.24	30.195	53.719
256.86	89.159	11.382
236.17	70.063	28.747
239.49	36.641	72.619
236.72	66.271	22.833
256.97	86.206	38.503
250.93	26.462	71.067
257.72	76.736	22.459
268.63	86.916	7.328
260.12	89.589	84.688
214.47	89.755	37.613
239.39	31.229	5.837
250	88.22	78.181
242.51	77.371	14.033
226.93	25.541	9.578
267.7	39.116	78.335
221.1	89.785	67.557
216.42	71.872	89.335
202.69	79.089	22.292
235.83	27.703	84.518
250.17	49.792	59.108
237.27	55.282	37.984
215.73	69.497	3.296
186.38	78.599	14.03
268.87	79.321	80.615
205.7	74.918	36.687
226.59	83.721	81.669
226.62	49.093	39.467
188.14	85.437	6.82
211.96	72.108	62.756
215.54	86.11	60.817
267.71	62.352	87.297
214.98	87.136	72.88
185.47	71.907	70.603
208.97	61.01	0.824
235.13	66.972	1.675
221.01	30.914	84.309
204.06	70.028	20.888
261.14	37.116	85.806
252.59	31.202	11.217
245.5	5.717	1.382
242.25	79.971	6.49
240.9	32.973	50.099
198.41	13.823	25.357
249.23	81.267	4.227
211.37	49.918	30.892
230.92	44.814	70.062
211.15	88.937	88.058
237.08	56.605	88.514
223.25	52.554	9.226
229.2	60.486	85.685
185.52	5.105	11.498
208.44	49.188	36.948
210.55	67.92	11.572
233.2	83.203	55.645
197.83	87.35	69.405
261.89	37.629	17.966
249.17	40.871	19.776
262.62	72.018	33.644
256.15	28.974	79.892
212.03	63.304	16.656
245.76	2.1	87.24
195.39	13.156	66.763
238.49	23.733	80.071
249.61	63.329	0.681
217.66	80.991	82.713
253.15	68.22	33.02
230.52	66.555	10.781
260.91	78.376	84.617
256.44	26.626	40.101
237.13	55.939	56.164
206.28	47.026	50.53
180.63	41.555	30.049
247.34	69.415	1.305
205.99	53.355	79.549
267.68	30.094	39.368
220.21	27.083	51.69
269.57	86.604	55.727
195.29	83.332	20.833
266.38	87.175	7.166
205.18	58.966	44.15
216.15	17.951	49.352
195.83	88.472	3.746
257.61	82.177	1.302
253.67	37.136	70.169
182.78	69.132	64.379
196.24	72.667	16.389
252.6	80.862	80.988
182.63	79.547	73.627
231.36	69.702	48.594
193.79	56.084	72.023
229.39	47.782	40.585
265.45	10.843	65.524
206.06	87.079	89.344
186.2	77.283	27.082
199.58	55.766	16.043
233.38	78.799	88.099
183.81	76.169	22.962
251.54	74.189	81.005
245.48	78.083	4.765
227.88	73.083	19.798
189.6	44.819	75.943
217.04	88.428	61.869
195.21	76.783	17.01
266.51	85.124	50.893
239.04	65.042	85.905
252.76	89.722	9.473
215.41	18.002	45.823
198.71	84.989	28.554
269.5	77.235	9.66
217.38	79.143	30.881
196.41	74.2	18.535
210.18	86.248	45.172
223.37	61.83	62.932
203.49	73.17	85.767
205.44	67.427	57.894
218.84	81.91	87.748
180.47	23.824	37.05
224.96	29.489	13.409
197.8	78.877	17.958
209.21	87.126	79.346
216.34	81.67	78.774
209.04	15.593	63.846
257.66	87.289	66.89
191.78	85.275	49.742
227.97	77.357	6.946
229.18	37.694	33.226
189.83	87.672	19.96
216.93	44.96	39.846
228.97	31.043	72.597
263.14	71.738	12.89
180.93	17.144	48.352
181.12	76.286	79.714
228.02	26.015	43.027
240.71	62.591	52.448
202.26	83.594	9.182
248.14	65.556	25.148
228.98	76.04	28.675
239.22	45.7	60.322
207.69	80.621	33.169
229.23	41.577	25.401
240.14	80.686	62.185
231.81	81.631	83.691
245.89	5.992	67.87
234.33	60.785	40.623
247.48	85.328	8.608
204	62.206	54.609
214.76	83.302	89.835
261.67	30.534	56.565
229.52	11.414	56.518
240.16	74.434	9.427
192.58	63.002	16.225
223.36	16.049	8.896
196.86	7.746	38.448
236.92	10.721	61.981
203.72	73.223	71.323
205.83	69.396	82.296
231.95	76.858	33.836
250.84	26.269	27.832
247.68	44.004	50.264
213.17	83.719	6.199
227.33	70.9	66.664
249.5	4.103	52.159
229.46	67.837	45.985
266.13	43.06	5.073
224.89	82.318	87.654
255.54	73.216	89.824
209.79	66.532	38.777
219.55	71.314	19.51
210.95	68.988	0.179
199.04	38.569	44.169
260.01	66.572	51.173
225.92	78.308	78.838
193.41	43.772	62.237
235.99	4.823	89.995
264	35.165	8.984
256.9	67.567	68.609
209.39	89.073	6.76
208.94	76.463	56.411
215.04	71.508	83.905
247.76	5.298	20.595
221.88	83.201	31.99
264.96	88.83	84.803
264.63	52.793	44.194
245.21	87.194	29.112
199.76	89.115	14.167
211.26	30.86	70.045
182.29	19.513	39.629
237.38	78.598	29.892
205.57	79.495	20.847
182.94	11.753	30.035
199.67	86.996	23.874
230.49	52.01	56.955
251.36	32.289	21.866
245.96	62.486	26.113
238.46	84.845	83.111
199.39	41.23	48.528
249.39	87.161	18.993
229.25	88.529	12.951
216.95	81.058	66.582
214.19	80.821	32.405
254.39	26.202	63.239
222.32	70.983	37.86
220.62	72.535	29.914
229.67	32.178	69.189
214.61	70.72	39.327
221.16	60.09	7.02
187.01	86.522	20.438
206.31	87.924	0.31
261.74	40.241	78.036
224.64	55.12	36.723
255.95	62.214	59.13
209.56	80.392	89.275
228.21	41.065	74.41
249.73	14.751	12.714
257.78	47.718	33.938
249.91	84.476	83.68
256.25	34.762	70.4
238.41	38.127	57.949
236.64	64.375	73.589
232.61	54.847	40.357
229.1	83.36	0.992
202.72	69.577	41.596
197.75	82.858	11.937
228.32	83.284	74.498
226.67	16.231	75.066
183.96	79.563	60.061
266.39	31.598	38.379
249.68	80.541	78.011
309.28	101.15	252.79
327.2	98.471	194.93
325.99	122.12	231.41
277.31	106.02	204.56
274.54	98.139	261.46
326.9	146.58	183.16
335.53	169.41	206.8
270.48	124.93	184.55
293.12	108.3	264.7
347	90.093	185.49
270.43	117.22	269.82
303.74	95.416	219.4
293.59	123.72	261.46
344.35	96.232	258.21
353.11	129.87	253.8
354.08	141.72	227.21
273.95	94.144	258.81
333.87	156.92	229.6
296.29	95.775	236.08
293.11	162.12	235.08
330.31	93.205	237.53
283.76	149.81	233.72
283.14	90.841	191.38
303.83	109.94	208.75
300.51	143.36	252.62
303.28	113.73	202.83
283.03	93.794	218.5
289.07	153.54	251.07
282.28	103.26	202.46
271.37	93.084	187.33
279.88	90.411	264.69
325.53	90.245	217.61
300.61	148.77	185.84
290	91.78	258.18
297.49	102.63	194.03
313.07	154.46	189.58
272.3	140.88	258.33
318.9	90.215	247.56
323.58	108.13	269.33
337.31	100.91	202.29
304.17	152.3	264.52
289.83	130.21	239.11
302.73	124.72	217.98
324.27	110.5	183.3
353.62	101.4	194.03
271.13	100.68	260.62
334.3	105.08	216.69
313.41	96.279	261.67
313.38	130.91	219.47
351.86	94.563	186.82
328.04	107.89	242.76
324.46	93.89	240.82
272.29	117.65	267.3
325.02	92.864	252.88
354.53	108.09	250.6
331.03	118.99	180.82
304.87	113.03	181.68
318.99	149.09	264.31
335.94	109.97	200.89
278.86	142.88	265.81
287.41	148.8	191.22
294.5	174.28	181.38
297.75	100.03	186.49
299.1	147.03	230.1
341.59	166.18	205.36
290.77	98.733	184.23
328.63	130.08	210.89
309.08	135.19	250.06
328.85	91.063	268.06
302.92	123.4	268.51
316.75	127.45	189.23
310.8	119.51	265.69
354.48	174.9	191.5
331.56	130.81	216.95
329.45	112.08	191.57
306.8	96.797	235.65
342.17	92.65	249.41
278.11	142.37	197.97
290.83	139.13	199.78
277.38	107.98	213.64
283.85	151.03	259.89
327.97	116.7	196.66
294.24	177.9	267.24
344.61	166.84	246.76
301.51	156.27	260.07
290.39	116.67	180.68
322.34	99.009	262.71
286.85	111.78	213.02
309.48	113.44	190.78
279.09	101.62	264.62
283.56	153.37	220.1
302.87	124.06	236.16
333.72	132.97	230.53
359.37	138.44	210.05
292.67	110.58	181.31
334.01	126.65	259.55
272.32	149.91	219.37
319.79	152.92	231.69
270.43	93.396	235.73
344.71	96.668	200.83
273.62	92.825	187.17
334.82	121.03	224.15
323.85	162.05	229.35
344.17	91.528	183.75
282.39	97.823	181.3
286.33	142.86	250.17
357.22	110.87	244.38
343.76	107.33	196.39
287.39	99.138	260.99
357.37	100.45	253.63
308.64	110.3	228.59
346.21	123.92	252.02
310.61	132.22	220.59
274.55	169.16	245.52
333.94	92.921	269.34
353.8	102.72	207.08
340.42	124.23	196.04
306.62	101.2	268.1
356.19	103.83	202.96
288.45	105.81	261.01
294.52	101.92	184.76
312.12	106.92	199.8
350.39	135.18	255.94
322.96	91.572	241.87
344.79	103.22	197.01
273.49	94.876	230.89
300.95	114.96	265.9
287.24	90.278	189.47
324.6	162	225.82
341.29	95.011	208.55
270.5	102.77	189.66
322.62	100.86	210.88
343.59	105.8	198.54
329.82	93.752	225.17
316.63	118.17	242.93
336.51	106.83	265.77
334.56	112.57	237.89
321.16	98.09	267.75
359.53	156.18	217.05
315.05	150.51	193.41
342.2	101.12	197.96
330.79	92.874	259.35
323.66	98.33	258.77
330.96	164.41	243.85
282.34	92.711	246.89
348.23	94.725	229.74
312.03	102.64	186.95
310.82	142.31	213.23
350.17	92.328	199.96
323.07	135.04	219.85
311.04	148.96	252.6
276.86	108.26	192.89
359.07	162.86	228.35
358.88	103.71	259.71
311.98	153.99	223.03
299.29	117.41	232.45
337.74	96.406	189.18
291.86	114.44	205.15
311.02	103.96	208.68
300.78	134.3	240.32
332.31	99.379	213.17
310.77	138.42	205.4
299.86	99.314	242.19
308.19	98.369	263.69
294.11	174.01	247.87
305.67	119.22	220.62
292.52	94.672	188.61
336	117.79	234.61
325.24	96.698	269.83
278.33	149.47	236.57
310.48	168.59	236.52
299.85	105.57	189.43
347.42	117	196.22
316.64	163.95	188.9
343.14	172.25	218.45
303.08	169.28	241.98
336.28	106.78	251.32
334.17	110.6	262.3
308.05	103.14	213.84
289.16	153.73	207.83
292.32	136	230.26
326.83	96.281	186.2
312.67	109.1	246.66
290.5	175.9	232.16
310.54	112.16	225.99
273.87	136.94	185.07
315.11	97.682	267.65
284.46	106.78	269.82
330.21	113.47	218.78
320.45	108.69	199.51
329.05	111.01	180.18
340.96	141.43	224.17
279.99	113.43	231.17
314.08	101.69	258.84
346.59	136.23	242.24
304.01	175.18	270
276	144.84	188.98
283.1	112.43	248.61
330.61	90.927	186.76
331.06	103.54	236.41
324.95	108.49	263.9
292.25	174.7	200.6
318.12	96.799	211.99
275.04	91.17	264.8
275.37	127.21	224.19
294.79	92.806	209.11
340.24	90.885	194.17
328.74	149.14	250.04
357.71	160.49	219.63
302.63	101.4	209.89
334.43	100.51	200.85
357.06	168.25	210.04
340.33	93.004	203.87
309.51	127.99	236.96
288.64	147.71	201.87
294.04	117.51	206.11
301.54	95.155	263.11
340.61	138.77	228.53
290.61	92.839	198.99
310.76	91.471	192.95
323.05	98.942	246.58
325.81	99.179	212.41
285.61	153.8	243.24
317.68	109.02	217.86
319.38	107.47	209.91
310.33	147.82	249.19
325.39	109.28	219.33
318.84	119.91	187.02
352.99	93.478	200.44
333.69	92.076	180.31
278.26	139.76	258.04
315.36	124.88	216.72
284.05	117.79	239.13
330.44	99.608	269.27
311.79	138.94	254.41
290.27	165.25	192.71
282.22	132.28	213.94
290.09	95.524	263.68
283.75	145.24	250.4
301.59	141.87	237.95
303.36	115.63	253.59
307.39	125.15	220.36
310.9	96.64	180.99
337.28	110.42	221.6
342.25	97.142	191.94
311.68	96.716	254.5
313.33	163.77	255.07
356.04	100.44	240.06
273.61	148.4	218.38
290.32	99.459	258.01
129.28	101.15	252.79
147.2	98.471	194.93
145.99	122.12	231.41
97.309	106.02	204.56
94.537	98.139	261.46
146.9	146.58	183.16
155.53	169.41	206.8
90.483	124.93	184.55
113.12	108.3	264.7
167	90.093	185.49
90.434	117.22	269.82
123.74	95.416	219.4
113.59	123.72	261.46
164.35	96.232	258.21
173.11	129.87	253.8
174.08	141.72	227.21
93.95	94.144	258.81
153.87	156.92	229.6
116.29	95.775	236.08
113.11	162.12	235.08
150.31	93.205	237.53
103.76	149.81	233.72
103.14	90.841	191.38
123.83	109.94	208.75
120.51	143.36	252.62
123.28	113.73	202.83
103.03	93.794	218.5
109.07	153.54	251.07
102.28	103.26	202.46
91.365	93.084	187.33
99.88	90.411	264.69
145.53	90.245	217.61
120.61	148.77	185.84
110	91.78	258.18
117.49	102.63	194.03
133.07	154.46	189.58
92.304	140.88	258.33
138.9	90.215	247.56
143.58	108.13	269.33
157.31	100.91	202.29
124.17	152.3	264.52
109.83	130.21	239.11
122.73	124.72	217.98
144.27	110.5	183.3
173.62	101.4	194.03
91.129	100.68	260.62
154.3	105.08	216.69
133.41	96.279	261.67
133.38	130.91	219.47
171.86	94.563	186.82
148.04	107.89	242.76
144.46	93.89	240.82
92.288	117.65	267.3
145.02	92.864	252.88
174.53	108.09	250.6
151.03	118.99	180.82
124.87	113.03	181.68
138.99	149.09	264.31
155.94	109.97	200.89
98.861	142.88	265.81
107.41	148.8	191.22
114.5	174.28	181.38
117.75	100.03	186.49
119.1	147.03	230.1
161.59	166.18	205.36
110.77	98.733	184.23
148.63	130.08	210.89
129.08	135.19	250.06
148.85	91.063	268.06
122.92	123.4	268.51
136.75	127.45	189.23
130.8	119.51	265.69
174.48	174.9	191.5
151.56	130.81	216.95
149.45	112.08	191.57
126.8	96.797	235.65
162.17	92.65	249.41
98.108	142.37	197.97
110.83	139.13	199.78
97.38	107.98	213.64
103.85	151.03	259.89
147.97	116.7	196.66
114.24	177.9	267.24
164.61	166.84	246.76
121.52	156.27	260.07
110.39	116.67	180.68
142.34	99.009	262.71
106.85	111.78	213.02
129.48	113.44	190.78
99.089	101.62	264.62
103.56	153.37	220.1
122.87	124.06	236.16
153.72	132.97	230.53
179.37	138.44	210.05
112.67	110.58	181.31
154.01	126.65	259.55
92.318	149.91	219.37
139.79	152.92	231.69
90.428	93.396	235.73
164.72	96.668	200.83
93.617	92.825	187.17
154.82	121.03	224.15
143.85	162.05	229.35
164.17	91.528	183.75
102.39	97.823	181.3
106.33	142.86	250.17
177.22	110.87	244.38
163.76	107.33	196.39
107.4	99.138	260.99
177.37	100.45	253.63
128.64	110.3	228.59
166.21	123.92	252.02
130.61	132.22	220.59
94.548	169.16	245.52
153.94	92.921	269.34
173.8	102.72	207.08
160.42	124.23	196.04
126.62	101.2	268.1
176.19	103.83	202.96
108.46	105.81	261.01
114.52	101.92	184.76
132.12	106.92	199.8
170.4	135.18	255.94
142.96	91.572	241.87
164.79	103.22	197.01
93.488	94.876	230.89
120.96	114.96	265.9
107.24	90.278	189.47
144.6	162	225.82
161.29	95.011	208.55
90.503	102.77	189.66
142.62	100.86	210.88
163.59	105.8	198.54
149.82	93.752	225.17
136.63	118.17	242.93
156.51	106.83	265.77
154.56	112.57	237.89
141.16	98.09	267.75
179.53	156.18	217.05
135.04	150.51	193.41
162.2	101.12	197.96
150.79	92.874	259.35
143.66	98.33	258.77
150.96	164.41	243.85
102.34	92.711	246.89
168.22	94.725	229.74
132.03	102.64	186.95
130.82	142.31	213.23
170.17	92.328	199.96
143.07	135.04	219.85
131.04	148.96	252.6
96.856	108.26	192.89
179.07	162.86	228.35
178.88	103.71	259.71
131.98	153.99	223.03
119.29	117.41	232.45
157.74	96.406	189.18
111.86	114.44	205.15
131.02	103.96	208.68
120.78	134.3	240.32
152.31	99.379	213.17
130.77	138.42	205.4
119.86	99.314	242.19
128.19	98.369	263.69
114.11	174.01	247.87
125.67	119.22	220.62
112.52	94.672	188.61
156	117.79	234.61
145.24	96.698	269.83
98.333	149.47	236.57
130.48	168.59	236.52
119.85	105.57	189.43
167.42	117	196.22
136.64	163.95	188.9
163.14	172.25	218.45
123.08	169.28	241.98
156.28	106.78	251.32
154.17	110.6	262.3
128.05	103.14	213.84
109.16	153.73	207.83
112.32	136	230.26
146.83	96.281	186.2
132.67	109.1	246.66
110.5	175.9	232.16
130.54	112.16	225.99
93.873	136.94	185.07
135.11	97.682	267.65
104.46	106.78	269.82
150.22	113.47	218.78
140.45	108.69	199.51
149.05	111.01	180.18
160.96	141.43	224.17
99.99	113.43	231.17
134.08	101.69	258.84
166.59	136.23	242.24
124.01	175.18	270
96.004	144.84	188.98
103.1	112.43	248.61
150.61	90.927	186.76
151.06	103.54	236.41
144.96	108.49	263.9
112.25	174.7	200.6
138.12	96.799	211.99
95.043	91.17	264.8
95.372	127.21	224.19
114.79	92.806	209.11
160.24	90.885	194.17
148.74	149.14	250.04
177.72	160.49	219.63
122.63	101.4	209.89
154.43	100.51	200.85
177.06	168.25	210.04
160.33	93.004	203.87
129.51	127.99	236.96
108.64	147.71	201.87
114.04	117.51	206.11
121.54	95.155	263.11
160.61	138.77	228.53
110.61	92.839	198.99
130.76	91.471	192.95
143.05	98.942	246.58
145.81	99.179	212.41
105.61	153.8	243.24
137.68	109.02	217.86
139.38	107.47	209.91
130.33	147.82	249.19
145.39	109.28	219.33
138.84	119.91	187.02
172.99	93.478	200.44
153.69	92.076	180.31
98.256	139.76	258.04
135.36	124.88	216.72
104.05	117.79	239.13
150.44	99.608	269.27
131.79	138.94	254.41
110.27	165.25	192.71
102.22	132.28	213.94
110.09	95.524	263.68
103.75	145.24	250.4
121.59	141.87	237.95
123.36	115.63	253.59
127.39	125.15	220.36
130.9	96.64	180.99
157.28	110.42	221.6
162.25	97.142	191.94
131.68	96.716	254.5
133.33	163.77	255.07
176.04	100.44	240.06
93.609	148.4	218.38
110.33	99.459	258.01
